Model,MDO3034
Firmware Version,1.08

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,2e-06,
Horizontal Delay,0,
Sample Interval,2e-09,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,1,1
Vertical Position,0,0
,,
,,
,,
Label,M2024,M2030
TIME,CH1,CH4
-5.384000e-06,1.44,-0.04
-5.382000e-06,1.4,-0.04
-5.380000e-06,1.36,-0.04
-5.378000e-06,1.4,0
-5.376000e-06,1.4,-0.04
-5.374000e-06,1.4,-0.04
-5.372000e-06,1.4,-0.04
-5.370000e-06,1.44,0
-5.368000e-06,1.4,-0.08
-5.366000e-06,1.4,0
-5.364000e-06,1.4,-0.04
-5.362000e-06,1.4,0
-5.360000e-06,1.44,-0.04
-5.358000e-06,1.44,0
-5.356000e-06,1.4,-0.04
-5.354000e-06,1.36,-0.04
-5.352000e-06,1.4,-0.04
-5.350000e-06,1.4,-0.04
-5.348000e-06,1.4,-0.04
-5.346000e-06,1.36,-0.04
-5.344000e-06,1.44,-0.04
-5.342000e-06,1.44,0
-5.340000e-06,1.4,-0.04
-5.338000e-06,1.4,-0.04
-5.336000e-06,1.4,0
-5.334000e-06,1.44,-0.04
-5.332000e-06,1.4,0
-5.330000e-06,1.4,-0.04
-5.328000e-06,1.36,0
-5.326000e-06,1.4,0
-5.324000e-06,1.44,-0.04
-5.322000e-06,1.4,0
-5.320000e-06,1.4,0
-5.318000e-06,1.44,-0.04
-5.316000e-06,1.4,-0.04
-5.314000e-06,1.44,-0.04
-5.312000e-06,1.4,0
-5.310000e-06,1.44,-0.04
-5.308000e-06,1.4,-0.04
-5.306000e-06,1.4,-0.04
-5.304000e-06,1.4,-0.04
-5.302000e-06,1.4,-0.04
-5.300000e-06,1.4,-0.04
-5.298000e-06,1.4,-0.04
-5.296000e-06,1.44,-0.04
-5.294000e-06,1.4,-0.04
-5.292000e-06,1.44,-0.04
-5.290000e-06,1.36,-0.04
-5.288000e-06,1.44,-0.04
-5.286000e-06,1.4,-0.04
-5.284000e-06,1.44,0
-5.282000e-06,1.4,-0.08
-5.280000e-06,1.4,-0.04
-5.278000e-06,1.4,-0.04
-5.276000e-06,1.4,0
-5.274000e-06,1.4,-0.04
-5.272000e-06,1.4,-0.04
-5.270000e-06,1.44,-0.04
-5.268000e-06,1.4,0
-5.266000e-06,1.4,-0.04
-5.264000e-06,1.44,-0.04
-5.262000e-06,1.4,-0.04
-5.260000e-06,1.4,-0.04
-5.258000e-06,1.4,-0.04
-5.256000e-06,1.4,0
-5.254000e-06,1.36,-0.04
-5.252000e-06,1.44,-0.04
-5.250000e-06,1.44,-0.04
-5.248000e-06,1.44,-0.04
-5.246000e-06,1.44,0
-5.244000e-06,1.4,-0.04
-5.242000e-06,1.44,0
-5.240000e-06,1.44,-0.04
-5.238000e-06,1.44,-0.04
-5.236000e-06,1.4,-0.04
-5.234000e-06,1.44,-0.04
-5.232000e-06,1.44,-0.04
-5.230000e-06,1.44,-0.04
-5.228000e-06,1.4,-0.08
-5.226000e-06,1.44,0
-5.224000e-06,1.4,0
-5.222000e-06,1.36,-0.04
-5.220000e-06,1.4,0
-5.218000e-06,1.4,-0.04
-5.216000e-06,1.4,-0.04
-5.214000e-06,1.4,-0.04
-5.212000e-06,1.4,-0.04
-5.210000e-06,1.4,0
-5.208000e-06,1.4,0
-5.206000e-06,1.36,-0.04
-5.204000e-06,1.44,0
-5.202000e-06,1.44,-0.04
-5.200000e-06,1.44,-0.04
-5.198000e-06,1.44,0
-5.196000e-06,1.44,0
-5.194000e-06,1.4,0
-5.192000e-06,1.4,-0.04
-5.190000e-06,1.4,-0.04
-5.188000e-06,1.44,-0.08
-5.186000e-06,1.44,-0.04
-5.184000e-06,1.4,0
-5.182000e-06,1.44,-0.04
-5.180000e-06,1.4,0
-5.178000e-06,1.44,0
-5.176000e-06,1.4,-0.04
-5.174000e-06,1.4,0
-5.172000e-06,1.4,0
-5.170000e-06,1.4,-0.04
-5.168000e-06,1.4,-0.04
-5.166000e-06,1.36,-0.04
-5.164000e-06,1.44,-0.04
-5.162000e-06,1.36,0
-5.160000e-06,1.4,-0.04
-5.158000e-06,1.36,-0.04
-5.156000e-06,1.36,-0.04
-5.154000e-06,1.44,0
-5.152000e-06,1.44,-0.04
-5.150000e-06,1.44,0
-5.148000e-06,1.4,-0.04
-5.146000e-06,1.44,0
-5.144000e-06,1.4,-0.04
-5.142000e-06,1.44,-0.04
-5.140000e-06,1.4,-0.04
-5.138000e-06,1.44,0
-5.136000e-06,1.44,0
-5.134000e-06,1.4,-0.04
-5.132000e-06,1.44,0
-5.130000e-06,1.44,-0.04
-5.128000e-06,1.4,-0.04
-5.126000e-06,1.36,0
-5.124000e-06,1.4,0
-5.122000e-06,1.44,0
-5.120000e-06,1.4,0
-5.118000e-06,1.36,-0.04
-5.116000e-06,1.48,0
-5.114000e-06,1.4,-0.04
-5.112000e-06,1.44,-0.04
-5.110000e-06,1.44,-0.04
-5.108000e-06,1.4,0
-5.106000e-06,1.4,0
-5.104000e-06,1.4,-0.04
-5.102000e-06,1.44,0
-5.100000e-06,1.44,-0.04
-5.098000e-06,1.44,-0.04
-5.096000e-06,1.44,-0.04
-5.094000e-06,1.4,0
-5.092000e-06,1.4,-0.04
-5.090000e-06,1.44,-0.04
-5.088000e-06,1.4,-0.04
-5.086000e-06,1.4,-0.04
-5.084000e-06,1.4,-0.04
-5.082000e-06,1.4,-0.04
-5.080000e-06,1.44,-0.04
-5.078000e-06,1.4,-0.04
-5.076000e-06,1.4,0
-5.074000e-06,1.4,0
-5.072000e-06,1.44,-0.04
-5.070000e-06,1.44,-0.04
-5.068000e-06,1.4,-0.04
-5.066000e-06,1.4,0
-5.064000e-06,1.4,-0.04
-5.062000e-06,1.4,0
-5.060000e-06,1.4,-0.04
-5.058000e-06,1.44,0
-5.056000e-06,1.36,-0.04
-5.054000e-06,1.4,-0.04
-5.052000e-06,1.4,-0.04
-5.050000e-06,1.4,-0.04
-5.048000e-06,1.4,-0.04
-5.046000e-06,1.44,0
-5.044000e-06,1.44,-0.04
-5.042000e-06,1.4,-0.04
-5.040000e-06,1.44,-0.04
-5.038000e-06,1.4,0
-5.036000e-06,1.4,-0.04
-5.034000e-06,1.36,0
-5.032000e-06,1.4,0.04
-5.030000e-06,1.36,-0.04
-5.028000e-06,1.44,-0.04
-5.026000e-06,1.4,-0.04
-5.024000e-06,1.4,-0.04
-5.022000e-06,1.4,-0.04
-5.020000e-06,1.44,-0.04
-5.018000e-06,1.4,0
-5.016000e-06,1.44,-0.04
-5.014000e-06,1.4,-0.04
-5.012000e-06,1.4,-0.04
-5.010000e-06,1.4,-0.08
-5.008000e-06,1.44,-0.04
-5.006000e-06,1.36,-0.04
-5.004000e-06,1.4,0.04
-5.002000e-06,1.4,-0.04
-5.000000e-06,1.48,-0.04
-4.998000e-06,1.4,-0.04
-4.996000e-06,1.44,-0.04
-4.994000e-06,1.44,0
-4.992000e-06,1.44,-0.04
-4.990000e-06,1.44,-0.04
-4.988000e-06,1.44,0
-4.986000e-06,1.44,-0.04
-4.984000e-06,1.44,-0.04
-4.982000e-06,1.4,-0.04
-4.980000e-06,1.44,-0.04
-4.978000e-06,1.4,-0.04
-4.976000e-06,1.44,-0.04
-4.974000e-06,1.4,-0.04
-4.972000e-06,1.44,0
-4.970000e-06,1.4,-0.04
-4.968000e-06,1.4,0
-4.966000e-06,1.4,-0.04
-4.964000e-06,1.4,-0.04
-4.962000e-06,1.44,-0.04
-4.960000e-06,1.4,-0.04
-4.958000e-06,1.44,-0.04
-4.956000e-06,1.44,0
-4.954000e-06,1.44,-0.04
-4.952000e-06,1.4,0
-4.950000e-06,1.4,-0.04
-4.948000e-06,1.44,-0.04
-4.946000e-06,1.44,0
-4.944000e-06,1.36,-0.04
-4.942000e-06,1.4,-0.04
-4.940000e-06,1.4,-0.04
-4.938000e-06,1.4,-0.04
-4.936000e-06,1.4,-0.04
-4.934000e-06,1.4,0
-4.932000e-06,1.4,0
-4.930000e-06,1.44,-0.04
-4.928000e-06,1.4,0
-4.926000e-06,1.44,0
-4.924000e-06,1.4,0
-4.922000e-06,1.4,-0.04
-4.920000e-06,1.44,0
-4.918000e-06,1.44,-0.04
-4.916000e-06,1.4,-0.04
-4.914000e-06,1.4,-0.04
-4.912000e-06,1.44,-0.04
-4.910000e-06,1.4,-0.04
-4.908000e-06,1.4,0
-4.906000e-06,1.4,-0.04
-4.904000e-06,1.36,-0.04
-4.902000e-06,1.44,-0.04
-4.900000e-06,1.4,-0.08
-4.898000e-06,1.4,0
-4.896000e-06,1.4,-0.04
-4.894000e-06,1.44,0
-4.892000e-06,1.44,-0.04
-4.890000e-06,1.4,-0.04
-4.888000e-06,1.44,0
-4.886000e-06,1.4,-0.04
-4.884000e-06,1.4,-0.04
-4.882000e-06,1.4,-0.04
-4.880000e-06,1.44,-0.04
-4.878000e-06,1.44,-0.04
-4.876000e-06,1.4,0
-4.874000e-06,1.4,0
-4.872000e-06,1.4,0
-4.870000e-06,1.4,0
-4.868000e-06,1.44,-0.04
-4.866000e-06,1.4,0
-4.864000e-06,1.44,-0.04
-4.862000e-06,1.44,-0.04
-4.860000e-06,1.44,0
-4.858000e-06,1.44,-0.04
-4.856000e-06,1.4,0
-4.854000e-06,1.44,-0.04
-4.852000e-06,1.44,0
-4.850000e-06,1.44,-0.04
-4.848000e-06,1.44,0
-4.846000e-06,1.44,-0.04
-4.844000e-06,1.4,0
-4.842000e-06,1.44,-0.04
-4.840000e-06,1.4,0
-4.838000e-06,1.4,-0.04
-4.836000e-06,1.44,-0.04
-4.834000e-06,1.44,0
-4.832000e-06,1.44,-0.04
-4.830000e-06,1.44,-0.04
-4.828000e-06,1.4,-0.04
-4.826000e-06,1.4,-0.04
-4.824000e-06,1.44,-0.04
-4.822000e-06,1.4,0
-4.820000e-06,1.36,0
-4.818000e-06,1.44,-0.04
-4.816000e-06,1.44,-0.04
-4.814000e-06,1.4,-0.04
-4.812000e-06,1.4,-0.04
-4.810000e-06,1.36,-0.04
-4.808000e-06,1.4,-0.04
-4.806000e-06,1.4,-0.04
-4.804000e-06,1.44,-0.04
-4.802000e-06,1.44,-0.04
-4.800000e-06,1.44,-0.04
-4.798000e-06,1.4,-0.04
-4.796000e-06,1.44,0
-4.794000e-06,1.4,-0.04
-4.792000e-06,1.44,0
-4.790000e-06,1.4,-0.04
-4.788000e-06,1.44,-0.04
-4.786000e-06,1.4,0
-4.784000e-06,1.44,-0.04
-4.782000e-06,1.4,-0.04
-4.780000e-06,1.44,-0.04
-4.778000e-06,1.36,0
-4.776000e-06,1.4,-0.04
-4.774000e-06,1.4,-0.04
-4.772000e-06,1.44,-0.04
-4.770000e-06,1.4,0
-4.768000e-06,1.44,-0.04
-4.766000e-06,1.44,-0.04
-4.764000e-06,1.4,0
-4.762000e-06,1.4,-0.04
-4.760000e-06,1.4,-0.04
-4.758000e-06,1.4,-0.04
-4.756000e-06,1.44,0
-4.754000e-06,1.4,0
-4.752000e-06,1.36,-0.04
-4.750000e-06,1.44,-0.04
-4.748000e-06,1.4,-0.04
-4.746000e-06,1.4,-0.04
-4.744000e-06,1.4,-0.04
-4.742000e-06,1.4,-0.04
-4.740000e-06,1.44,0
-4.738000e-06,1.4,-0.04
-4.736000e-06,1.44,-0.04
-4.734000e-06,1.44,-0.04
-4.732000e-06,1.44,0
-4.730000e-06,1.44,-0.04
-4.728000e-06,1.44,0
-4.726000e-06,1.44,-0.04
-4.724000e-06,1.4,0
-4.722000e-06,1.4,-0.04
-4.720000e-06,1.36,0
-4.718000e-06,1.44,0
-4.716000e-06,1.4,0
-4.714000e-06,1.4,0
-4.712000e-06,1.4,0
-4.710000e-06,1.36,-0.04
-4.708000e-06,1.4,-0.04
-4.706000e-06,1.4,-0.04
-4.704000e-06,1.4,-0.04
-4.702000e-06,1.44,0
-4.700000e-06,1.4,0
-4.698000e-06,1.44,-0.04
-4.696000e-06,1.44,0
-4.694000e-06,1.44,-0.04
-4.692000e-06,1.4,0
-4.690000e-06,1.4,0.04
-4.688000e-06,1.44,-0.04
-4.686000e-06,1.4,0
-4.684000e-06,1.4,-0.04
-4.682000e-06,1.4,0
-4.680000e-06,1.44,-0.04
-4.678000e-06,1.4,0
-4.676000e-06,1.4,0
-4.674000e-06,1.44,-0.04
-4.672000e-06,1.4,-0.04
-4.670000e-06,1.4,0
-4.668000e-06,1.4,0
-4.666000e-06,1.4,-0.04
-4.664000e-06,1.4,0
-4.662000e-06,1.36,-0.04
-4.660000e-06,1.36,0
-4.658000e-06,1.44,-0.04
-4.656000e-06,1.4,-0.04
-4.654000e-06,1.44,-0.04
-4.652000e-06,1.44,0
-4.650000e-06,1.44,-0.08
-4.648000e-06,1.4,0
-4.646000e-06,1.4,-0.04
-4.644000e-06,1.4,-0.04
-4.642000e-06,1.4,-0.04
-4.640000e-06,1.4,0
-4.638000e-06,1.4,-0.04
-4.636000e-06,1.44,-0.04
-4.634000e-06,1.4,0
-4.632000e-06,1.4,-0.04
-4.630000e-06,1.4,0
-4.628000e-06,1.44,-0.04
-4.626000e-06,1.4,-0.04
-4.624000e-06,1.4,0
-4.622000e-06,1.44,0
-4.620000e-06,1.44,0
-4.618000e-06,1.44,-0.04
-4.616000e-06,1.44,0
-4.614000e-06,1.44,-0.04
-4.612000e-06,1.44,-0.04
-4.610000e-06,1.4,-0.04
-4.608000e-06,1.44,-0.04
-4.606000e-06,1.4,0
-4.604000e-06,1.4,-0.04
-4.602000e-06,1.44,0
-4.600000e-06,1.4,-0.04
-4.598000e-06,1.4,-0.04
-4.596000e-06,1.4,0
-4.594000e-06,1.4,0
-4.592000e-06,1.4,-0.04
-4.590000e-06,1.4,0
-4.588000e-06,1.36,0
-4.586000e-06,1.36,0
-4.584000e-06,1.4,-0.04
-4.582000e-06,1.4,-0.04
-4.580000e-06,1.4,-0.04
-4.578000e-06,1.36,-0.04
-4.576000e-06,1.36,-0.04
-4.574000e-06,1.4,0
-4.572000e-06,1.44,0
-4.570000e-06,1.4,-0.04
-4.568000e-06,1.4,0
-4.566000e-06,1.44,-0.04
-4.564000e-06,1.4,-0.04
-4.562000e-06,1.36,-0.04
-4.560000e-06,1.4,-0.04
-4.558000e-06,1.4,0
-4.556000e-06,1.36,-0.04
-4.554000e-06,1.4,0
-4.552000e-06,1.44,-0.04
-4.550000e-06,1.44,-0.04
-4.548000e-06,1.44,-0.08
-4.546000e-06,1.4,0
-4.544000e-06,1.4,-0.04
-4.542000e-06,1.4,0
-4.540000e-06,1.4,0
-4.538000e-06,1.44,0
-4.536000e-06,1.4,-0.04
-4.534000e-06,1.44,-0.04
-4.532000e-06,1.36,-0.04
-4.530000e-06,1.4,-0.04
-4.528000e-06,1.36,-0.04
-4.526000e-06,1.4,-0.04
-4.524000e-06,1.44,-0.04
-4.522000e-06,1.4,-0.04
-4.520000e-06,1.44,-0.04
-4.518000e-06,1.44,-0.08
-4.516000e-06,1.4,-0.04
-4.514000e-06,1.44,0
-4.512000e-06,1.36,-0.04
-4.510000e-06,1.44,0
-4.508000e-06,1.44,-0.04
-4.506000e-06,1.4,-0.04
-4.504000e-06,1.36,-0.04
-4.502000e-06,1.44,0
-4.500000e-06,1.4,-0.04
-4.498000e-06,1.36,-0.04
-4.496000e-06,1.44,0
-4.494000e-06,1.4,-0.04
-4.492000e-06,1.4,0
-4.490000e-06,1.4,-0.04
-4.488000e-06,1.4,-0.04
-4.486000e-06,1.4,-0.04
-4.484000e-06,1.44,-0.04
-4.482000e-06,1.4,-0.04
-4.480000e-06,1.4,0
-4.478000e-06,1.4,-0.04
-4.476000e-06,1.4,-0.04
-4.474000e-06,1.36,0
-4.472000e-06,1.44,-0.04
-4.470000e-06,1.36,0
-4.468000e-06,1.4,-0.04
-4.466000e-06,1.4,-0.04
-4.464000e-06,1.4,-0.04
-4.462000e-06,1.4,-0.04
-4.460000e-06,1.4,-0.04
-4.458000e-06,1.36,0
-4.456000e-06,1.44,0
-4.454000e-06,1.4,0
-4.452000e-06,1.4,-0.04
-4.450000e-06,1.4,-0.04
-4.448000e-06,1.44,0
-4.446000e-06,1.4,-0.04
-4.444000e-06,1.44,0
-4.442000e-06,1.4,0
-4.440000e-06,1.44,-0.04
-4.438000e-06,1.4,0
-4.436000e-06,1.4,-0.04
-4.434000e-06,1.4,-0.04
-4.432000e-06,1.44,-0.04
-4.430000e-06,1.4,-0.04
-4.428000e-06,1.44,0
-4.426000e-06,1.44,0
-4.424000e-06,1.4,-0.04
-4.422000e-06,1.4,-0.04
-4.420000e-06,1.44,0
-4.418000e-06,1.4,-0.04
-4.416000e-06,1.4,0
-4.414000e-06,1.44,-0.04
-4.412000e-06,1.44,0
-4.410000e-06,1.4,-0.04
-4.408000e-06,1.4,-0.04
-4.406000e-06,1.44,0
-4.404000e-06,1.4,-0.04
-4.402000e-06,1.4,0
-4.400000e-06,1.4,-0.04
-4.398000e-06,1.4,-0.04
-4.396000e-06,1.44,-0.04
-4.394000e-06,1.4,-0.04
-4.392000e-06,1.44,-0.04
-4.390000e-06,1.44,-0.04
-4.388000e-06,1.44,0
-4.386000e-06,1.4,-0.04
-4.384000e-06,1.44,0.04
-4.382000e-06,1.4,0
-4.380000e-06,1.44,0
-4.378000e-06,1.36,-0.08
-4.376000e-06,1.44,-0.04
-4.374000e-06,1.44,-0.04
-4.372000e-06,1.4,-0.04
-4.370000e-06,1.44,-0.04
-4.368000e-06,1.44,-0.04
-4.366000e-06,1.4,0
-4.364000e-06,1.44,0
-4.362000e-06,1.4,-0.04
-4.360000e-06,1.36,-0.04
-4.358000e-06,1.44,0
-4.356000e-06,1.4,0
-4.354000e-06,1.4,-0.04
-4.352000e-06,1.4,-0.04
-4.350000e-06,1.4,0
-4.348000e-06,1.44,-0.04
-4.346000e-06,1.4,-0.04
-4.344000e-06,1.4,-0.04
-4.342000e-06,1.4,-0.04
-4.340000e-06,1.4,-0.04
-4.338000e-06,1.36,-0.08
-4.336000e-06,1.44,-0.04
-4.334000e-06,1.4,-0.04
-4.332000e-06,1.4,0
-4.330000e-06,1.4,0
-4.328000e-06,1.44,-0.04
-4.326000e-06,1.4,-0.04
-4.324000e-06,1.44,0
-4.322000e-06,1.4,0
-4.320000e-06,1.4,-0.04
-4.318000e-06,1.44,0
-4.316000e-06,1.4,-0.04
-4.314000e-06,1.44,-0.04
-4.312000e-06,1.44,0
-4.310000e-06,1.4,-0.04
-4.308000e-06,1.4,-0.04
-4.306000e-06,1.44,-0.04
-4.304000e-06,1.4,-0.04
-4.302000e-06,1.4,0
-4.300000e-06,1.4,-0.04
-4.298000e-06,1.4,-0.04
-4.296000e-06,1.4,-0.04
-4.294000e-06,1.4,-0.04
-4.292000e-06,1.4,0
-4.290000e-06,1.4,-0.04
-4.288000e-06,1.4,-0.04
-4.286000e-06,1.4,-0.04
-4.284000e-06,1.4,0
-4.282000e-06,1.4,0
-4.280000e-06,1.44,-0.04
-4.278000e-06,1.44,-0.04
-4.276000e-06,1.4,-0.04
-4.274000e-06,1.44,0
-4.272000e-06,1.36,-0.04
-4.270000e-06,1.44,-0.04
-4.268000e-06,1.44,0
-4.266000e-06,1.44,0
-4.264000e-06,1.4,-0.04
-4.262000e-06,1.4,-0.04
-4.260000e-06,1.4,-0.04
-4.258000e-06,1.4,-0.04
-4.256000e-06,1.4,-0.04
-4.254000e-06,1.44,-0.04
-4.252000e-06,1.4,-0.04
-4.250000e-06,1.44,-0.04
-4.248000e-06,1.4,0
-4.246000e-06,1.44,-0.04
-4.244000e-06,1.44,-0.04
-4.242000e-06,1.36,-0.04
-4.240000e-06,1.4,0
-4.238000e-06,1.4,-0.04
-4.236000e-06,1.44,-0.04
-4.234000e-06,1.4,-0.04
-4.232000e-06,1.44,-0.04
-4.230000e-06,1.4,-0.04
-4.228000e-06,1.4,0
-4.226000e-06,1.44,-0.04
-4.224000e-06,1.4,-0.04
-4.222000e-06,1.44,-0.04
-4.220000e-06,1.44,0
-4.218000e-06,1.4,-0.04
-4.216000e-06,1.44,-0.04
-4.214000e-06,1.44,0
-4.212000e-06,1.44,0
-4.210000e-06,1.4,-0.04
-4.208000e-06,1.4,-0.04
-4.206000e-06,1.4,0
-4.204000e-06,1.44,-0.04
-4.202000e-06,1.4,-0.04
-4.200000e-06,1.4,0
-4.198000e-06,1.44,-0.04
-4.196000e-06,1.4,-0.04
-4.194000e-06,1.44,-0.04
-4.192000e-06,1.4,-0.04
-4.190000e-06,1.4,-0.04
-4.188000e-06,1.44,-0.04
-4.186000e-06,1.4,-0.04
-4.184000e-06,1.44,-0.04
-4.182000e-06,1.44,-0.04
-4.180000e-06,1.4,-0.04
-4.178000e-06,1.44,-0.04
-4.176000e-06,1.4,0
-4.174000e-06,1.4,-0.04
-4.172000e-06,1.44,-0.04
-4.170000e-06,1.36,-0.04
-4.168000e-06,1.44,-0.04
-4.166000e-06,1.44,-0.04
-4.164000e-06,1.44,0
-4.162000e-06,1.44,0
-4.160000e-06,1.44,-0.04
-4.158000e-06,1.4,-0.04
-4.156000e-06,1.4,0
-4.154000e-06,1.4,-0.04
-4.152000e-06,1.44,0
-4.150000e-06,1.44,-0.04
-4.148000e-06,1.44,0
-4.146000e-06,1.44,-0.08
-4.144000e-06,1.4,-0.04
-4.142000e-06,1.44,0
-4.140000e-06,1.4,-0.04
-4.138000e-06,1.4,-0.04
-4.136000e-06,1.44,0
-4.134000e-06,1.4,0
-4.132000e-06,1.44,-0.04
-4.130000e-06,1.44,0
-4.128000e-06,1.4,-0.04
-4.126000e-06,1.4,-0.04
-4.124000e-06,1.4,0
-4.122000e-06,1.36,0
-4.120000e-06,1.36,-0.04
-4.118000e-06,1.4,0
-4.116000e-06,1.44,-0.04
-4.114000e-06,1.44,-0.04
-4.112000e-06,1.44,0
-4.110000e-06,1.44,-0.04
-4.108000e-06,1.44,-0.04
-4.106000e-06,1.4,-0.04
-4.104000e-06,1.4,-0.04
-4.102000e-06,1.4,0
-4.100000e-06,1.44,-0.04
-4.098000e-06,1.4,-0.04
-4.096000e-06,1.4,-0.04
-4.094000e-06,1.44,0
-4.092000e-06,1.44,-0.04
-4.090000e-06,1.44,-0.04
-4.088000e-06,1.4,-0.04
-4.086000e-06,1.44,-0.04
-4.084000e-06,1.4,-0.04
-4.082000e-06,1.44,-0.04
-4.080000e-06,1.4,-0.04
-4.078000e-06,1.44,-0.04
-4.076000e-06,1.4,-0.04
-4.074000e-06,1.4,-0.04
-4.072000e-06,1.44,0
-4.070000e-06,1.44,-0.04
-4.068000e-06,1.4,-0.04
-4.066000e-06,1.4,-0.04
-4.064000e-06,1.44,-0.04
-4.062000e-06,1.44,-0.04
-4.060000e-06,1.44,-0.04
-4.058000e-06,1.44,-0.04
-4.056000e-06,1.44,0
-4.054000e-06,1.4,-0.04
-4.052000e-06,1.44,-0.04
-4.050000e-06,1.4,-0.04
-4.048000e-06,1.36,-0.04
-4.046000e-06,1.4,-0.04
-4.044000e-06,1.4,0
-4.042000e-06,1.4,-0.04
-4.040000e-06,1.4,-0.04
-4.038000e-06,1.4,0
-4.036000e-06,1.4,-0.04
-4.034000e-06,1.4,-0.04
-4.032000e-06,1.4,0
-4.030000e-06,1.4,-0.04
-4.028000e-06,1.4,-0.04
-4.026000e-06,1.4,-0.04
-4.024000e-06,1.44,-0.04
-4.022000e-06,1.36,-0.04
-4.020000e-06,1.4,0
-4.018000e-06,1.44,-0.04
-4.016000e-06,1.44,-0.04
-4.014000e-06,1.4,0
-4.012000e-06,1.44,-0.04
-4.010000e-06,1.4,0
-4.008000e-06,1.44,-0.04
-4.006000e-06,1.44,-0.04
-4.004000e-06,1.4,-0.04
-4.002000e-06,1.44,0
-4.000000e-06,1.44,0
-3.998000e-06,1.4,-0.04
-3.996000e-06,1.4,-0.04
-3.994000e-06,1.48,-0.04
-3.992000e-06,1.4,0
-3.990000e-06,1.44,0
-3.988000e-06,1.44,-0.04
-3.986000e-06,1.4,0
-3.984000e-06,1.4,-0.04
-3.982000e-06,1.4,0
-3.980000e-06,1.36,0
-3.978000e-06,1.44,-0.04
-3.976000e-06,1.4,0
-3.974000e-06,1.44,-0.04
-3.972000e-06,1.44,-0.04
-3.970000e-06,1.4,-0.04
-3.968000e-06,1.44,0
-3.966000e-06,1.4,-0.04
-3.964000e-06,1.4,0
-3.962000e-06,1.4,-0.04
-3.960000e-06,1.4,0
-3.958000e-06,1.4,0
-3.956000e-06,1.4,-0.04
-3.954000e-06,1.36,-0.04
-3.952000e-06,1.44,-0.04
-3.950000e-06,1.4,-0.04
-3.948000e-06,1.4,-0.04
-3.946000e-06,1.44,0
-3.944000e-06,1.4,-0.04
-3.942000e-06,1.4,0
-3.940000e-06,1.44,-0.04
-3.938000e-06,1.44,-0.04
-3.936000e-06,1.4,-0.04
-3.934000e-06,1.4,-0.04
-3.932000e-06,1.4,0
-3.930000e-06,1.44,-0.04
-3.928000e-06,1.4,0
-3.926000e-06,1.4,-0.04
-3.924000e-06,1.4,-0.04
-3.922000e-06,1.4,0
-3.920000e-06,1.4,-0.04
-3.918000e-06,1.4,-0.04
-3.916000e-06,1.4,-0.04
-3.914000e-06,1.36,-0.04
-3.912000e-06,1.4,-0.04
-3.910000e-06,1.4,-0.04
-3.908000e-06,1.44,-0.04
-3.906000e-06,1.4,0
-3.904000e-06,1.4,-0.04
-3.902000e-06,1.4,0
-3.900000e-06,1.4,0
-3.898000e-06,1.44,0
-3.896000e-06,1.44,-0.04
-3.894000e-06,1.4,0
-3.892000e-06,1.4,-0.04
-3.890000e-06,1.4,-0.04
-3.888000e-06,1.4,0
-3.886000e-06,1.44,-0.04
-3.884000e-06,1.44,0
-3.882000e-06,1.4,-0.04
-3.880000e-06,1.44,0
-3.878000e-06,1.4,-0.04
-3.876000e-06,1.4,0
-3.874000e-06,1.44,0
-3.872000e-06,1.4,-0.04
-3.870000e-06,1.4,0
-3.868000e-06,1.44,-0.04
-3.866000e-06,1.4,-0.04
-3.864000e-06,1.4,-0.04
-3.862000e-06,1.4,-0.04
-3.860000e-06,1.44,-0.04
-3.858000e-06,1.36,-0.04
-3.856000e-06,1.44,-0.04
-3.854000e-06,1.4,0
-3.852000e-06,1.4,-0.04
-3.850000e-06,1.4,-0.04
-3.848000e-06,1.44,0
-3.846000e-06,1.36,0
-3.844000e-06,1.4,0
-3.842000e-06,1.36,0
-3.840000e-06,1.44,0
-3.838000e-06,1.4,-0.04
-3.836000e-06,1.4,0
-3.834000e-06,1.4,0
-3.832000e-06,1.48,0
-3.830000e-06,1.4,-0.04
-3.828000e-06,1.36,-0.04
-3.826000e-06,1.44,-0.04
-3.824000e-06,1.44,0
-3.822000e-06,1.44,-0.04
-3.820000e-06,1.4,-0.04
-3.818000e-06,1.4,0
-3.816000e-06,1.4,0
-3.814000e-06,1.44,-0.04
-3.812000e-06,1.4,-0.04
-3.810000e-06,1.44,-0.04
-3.808000e-06,1.36,-0.04
-3.806000e-06,1.44,-0.04
-3.804000e-06,1.4,-0.04
-3.802000e-06,1.44,-0.04
-3.800000e-06,1.44,-0.04
-3.798000e-06,1.44,-0.04
-3.796000e-06,1.4,-0.04
-3.794000e-06,1.4,0
-3.792000e-06,1.4,-0.04
-3.790000e-06,1.4,-0.04
-3.788000e-06,1.4,-0.04
-3.786000e-06,1.44,-0.04
-3.784000e-06,1.4,-0.04
-3.782000e-06,1.4,-0.04
-3.780000e-06,1.4,-0.04
-3.778000e-06,1.44,-0.04
-3.776000e-06,1.44,-0.04
-3.774000e-06,1.4,0
-3.772000e-06,1.44,0
-3.770000e-06,1.4,-0.04
-3.768000e-06,1.4,0
-3.766000e-06,1.44,-0.04
